ID;genero;nameset;title;nome;middleinitial;sobrenome;streetaddress;cidade;estado_sigla;estado_nome;zipcode;country;countryfull;emailaddress;username;password;browseruseragent;telephonenumber;telephonecountrycode;maidenname;birthday;idade;tropicalzodiac;cctype;ccnumber;cvv2;ccexpires;nationalid;upstracking;westernunionmtcn;moneygrammtcn;color;occupation;company;vehicle;domain;bloodtype;pounds;kilograms;feetinches;centimeters;guid;latitude;longitude
459;male;Brazil;Dr.;Gustavo;S;Cardoso;Rua José Maria Mendes Góes 891;Tatuí;SP;São Paulo;18274-605;BR;Brazil;GustavoSouzaCardoso@gustr.com;Lier1983;Beinood7ah;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(15) 9217-6457;55;Almeida;1/1/1983;35;Capricorn;MasterCard;5473158662678047;932;8/2020;434.374.991-65;1Z 205 300 46 8790 558 6;3393596475;59200644;Green;Clerk typist;Jafco;2009 Ford E-150;BilliardsTeam.com.br;O+;154.4;70.2;"5' 10""";177;e0985d2a-bd80-442d-8486-b8123be7b094;-23.337656;-47.833336
460;female;Brazil;Ms.;Alice;L;Azevedo;Rua Professor Vidal Ferreira 1533;Teresina;PI;Piauí;64056-090;BR;Brazil;AliceLimaAzevedo@superrito.com;Courriund;io5sheeR;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(86) 8616-4615;55;Alves;1/19/2002;16;Capricorn;Visa;4556125213619526;991;1/2020;137.296.305-71;1Z 286 525 14 2083 661 0;1118198772;15918261;Purple;University faculty;Coffey's Market;2007 Bentley Continental GTC;SlamLounge.com.br;O+;162.1;73.7;"5' 1""";156;1f0780a6-da6b-40fd-87de-b12f5b120114;-5.367811;-42.851884
461;female;Brazil;Dr.;Leila;S;Gomes;Área AEN 09 1087;Planaltina;DF;Distrito Federal;73310-690;BR;Brazil;LeilaSousaGomes@armyspy.com;Butince;aoVooM4oh;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(61) 2318-6353;55;Souza;10/16/1988;29;Libra;Visa;4929425416897576;364;6/2022;987.298.421-23;1Z 245 213 53 8085 777 8;4039826993;59060740;Blue;Jailer;ABC Markets;2008 Nissan X-Trail;VCRadio.com.br;O+;165.7;75.3;"5' 4""";163;3a5c226c-735f-40e0-bc9c-cacf7f562268;-15.598268;-47.602998
462;female;Brazil;Mrs.;Lara;G;Cavalcanti;Rua Raphael Alves da Silva Júnior 688;Taubaté;SP;São Paulo;12071-310;BR;Brazil;LaraGoncalvesCavalcanti@jourrapide.com;Paboy1985;quahSh4ij;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(12) 7256-4855;55;Melo;4/7/1985;33;Aries;MasterCard;5508454440135783;296;7/2019;826.389.699-15;1Z 360 978 77 1640 245 9;5282574230;39320760;Purple;Respiratory therapist;Waves Music;2010 Nissan Xterra;RefillAlert.com.br;O+;215.4;97.9;"5' 3""";159;60ec33f5-34ac-4681-91f4-3ba6351bae68;-23.084768;-45.581690
463;male;Brazil;Mr.;Julian;R;Cavalcanti;2ª Travessa José Bernardino de Carvalho 700;Caruaru;PE;Pernambuco;55020-354;BR;Brazil;JulianRochaCavalcanti@rhyta.com;Sivionts65;ea6eiCoK9oY;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(81) 6949-5386;55;Gomes;12/31/1965;52;Capricorn;MasterCard;5457157145932773;693;1/2023;519.117.668-56;1Z 841 013 94 0004 563 3;2365615935;64564379;Blue;Machine feeder;Crown Auto Parts;2003 MCC ForFour;MalePlumbing.com.br;O+;149.8;68.1;"6' 2""";188;448c87bb-236e-4e4b-bb4f-5ca2555229f2;-8.242513;-36.101427
464;female;Brazil;Ms.;Larissa;C;Souza;Rua G 1198;Fortaleza;CE;Ceará;60546-160;BR;Brazil;LarissaCarvalhoSouza@superrito.com;Tude1971;Tai2Queipi1;"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(85) 9599-2464;55;Cavalcanti;12/31/1971;46;Capricorn;Visa;4556154132734190;673;11/2022;432.621.001-02;1Z F81 324 37 8160 524 4;6220264080;79968955;Purple;Facilities coordinator;University Stereo;2006 Jaguar XJ8;PlayDetails.com.br;O+;139.9;63.6;"5' 6""";167;d307ebc9-51b6-4bdd-89df-25b95d433387;-3.656011;-38.558647
465;male;Brazil;Mr.;Kai;C;Castro;Rua Doutor Benevides Figueira 848;Barretos;SP;São Paulo;14783-268;BR;Brazil;KaiCavalcantiCastro@armyspy.com;Priandn;wogh4Ahka2pae;"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1";(17) 9699-7225;55;Martins;10/14/1949;68;Libra;MasterCard;5457946337645296;196;5/2023;675.027.274-69;1Z 7V5 323 65 2950 972 4;1939301579;10442614;Red;Athletic director;Happy Bear Investment;2008 Volvo S80;LincolnSearch.com.br;A+;212.1;96.4;"5' 10""";177;7a5a7447-81e4-4461-8caa-790a5e0125e3;-20.589043;-48.702447
466;female;Brazil;Mrs.;Leonor;M;Barbosa;Rua Luzilândia 1162;Várzea Grande;MT;Mato Grosso;78150-748;BR;Brazil;LeonorMeloBarbosa@dayrep.com;Actim1993;uuj8aiLuth;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0";(65) 3812-2501;55;Ribeiro;6/5/1993;25;Gemini;MasterCard;5192489822250033;170;2/2021;318.342.436-37;1Z 191 165 10 2641 003 5;9394322731;28865062;Red;Management accountant;Lawn N' Order Garden Care;2009 Nissan Micra;PickSeat.com.br;A+;173.1;78.7;"5' 4""";162;2233206a-14b2-47ce-9596-2569f93c74a4;-15.622859;-56.164172
467;male;Brazil;Mr.;Vinícius;D;Alves;Rua Profeta Elias 498;Foz do Iguaçu;PR;Paraná;85870-590;BR;Brazil;ViniciusDiasAlves@rhyta.com;Haddly;iapai8Ahj7;"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(45) 7222-2807;55;Lima;4/2/1981;37;Aries;MasterCard;5392138009082234;210;10/2022;188.513.170-46;1Z 291 98Y 55 1511 559 6;2790328972;34287554;Orange;Correspondence clerk;Lionel Kiddie City;2015 Toyota Yaris;CondoSitters.com.br;O+;153.6;69.8;"5' 11""";180;bf7de8bc-9610-48c8-9a90-dbdc9fa7669f;-25.464398;-54.417257
468;female;Brazil;Ms.;Alice;C;Fernandes;Rua Oito 1137;Varginha;MG;Minas Gerais;37056-540;BR;Brazil;AliceCorreiaFernandes@superrito.com;Kone1999;dee3Vechee;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(35) 2138-6529;55;Rocha;4/26/1999;19;Taurus;Visa;4716973159354138;627;10/2020;858.182.255-00;1Z 151 692 01 9115 697 7;8583865817;48090993;Blue;Video camera operator;Glicks Furniture;2009 Suzuki Grand Vitara;NetCamper.com.br;B+;173.6;78.9;"5' 5""";165;80ca2923-1845-4c53-9ddb-07a8ebe9d199;-21.606981;-45.476284
469;female;Brazil;Mrs.;Beatriz;M;Goncalves;Rua Joaquim Máximo Soares 1250;Nilópolis;RJ;Rio de Janeiro;26510-193;BR;Brazil;BeatrizMeloGoncalves@superrito.com;Moseve2001;booyo2leGhu;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15";(21) 6229-3817;55;Souza;3/9/2001;17;Pisces;MasterCard;5485388833668512;402;1/2020;464.657.947-21;1Z 6W0 299 21 7117 188 0;0442609074;59008867;Green;Human resources analyst;Knox Lumber;1998 Alfa Romeo 166;GenitalDoctor.com.br;B+;115.7;52.6;"5' 2""";157;72ce3c2b-2235-47e4-9ddf-f7b7f4265f0a;-22.870755;-43.494266
470;male;Brazil;Mr.;Julian;P;Cavalcanti;Travessa Adutora 1884;Abreu e Lima;PE;Pernambuco;53520-360;BR;Brazil;JulianPereiraCavalcanti@teleworm.us;Sterst;aib5Aenahwoh;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15";(81) 9965-6078;55;Correia;5/20/1958;60;Taurus;MasterCard;5154028593325222;489;6/2019;355.957.725-06;1Z V46 173 18 2779 830 5;9842176805;68227552;Green;Occupational therapist aide;Waccamaw's Homeplace;2012 Proton Savvy;OrderTeeth.com.br;A+;193.8;88.1;"5' 7""";169;aa31dcff-8d8a-4801-9702-09dd36081d01;-7.912017;-34.935646
471;female;Brazil;Mrs.;Amanda;F;Azevedo;Rua Opala 1296;Guarapari;ES;Espírito Santo;29221-590;BR;Brazil;AmandaFerreiraAzevedo@fleckens.hu;Fathish1991;Quai1Unah;"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(27) 3767-2250;55;Azevedo;4/26/1991;27;Taurus;MasterCard;5111816589804123;912;4/2020;528.258.247-39;1Z 567 875 59 0960 255 8;2369981971;19027308;Blue;Surveyor;Hill-Behan;2015 Porsche Macan;TapCredit.com.br;O+;114.8;52.2;"5' 3""";160;7e37f612-9154-4fdf-9e9e-343145ae4e29;-20.630216;-40.604070
472;male;Brazil;Mr.;José;C;Almeida;Avenida Belchior Dias Moreira 1084;Salto;SP;São Paulo;13323-600;BR;Brazil;JoseCorreiaAlmeida@superrito.com;Witace;aG5otooP5cei;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15";(11) 4253-4944;55;Azevedo;4/6/1969;49;Aries;MasterCard;5204832847498101;181;12/2020;296.128.728-64;1Z 822 311 36 3090 686 3;0068664979;50933014;Green;Endodontist;Handyman;2014 Volkswagen Jetta;AntiFriends.com.br;O+;184.8;84.0;"5' 9""";174;6801aff7-3016-4c6d-b32e-5dde549979e8;-23.188680;-47.364823
473;male;Brazil;Mr.;Arthur;D;Barros;Rua Treze 847;Itaquaquecetuba;SP;São Paulo;08598-455;BR;Brazil;ArthurDiasBarros@teleworm.us;Fented;Quitho4IXe;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36";(11) 8248-4985;55;Dias;9/4/2000;17;Virgo;MasterCard;5229789484078656;041;11/2020;451.616.655-05;1Z 956 115 58 9453 338 1;9388293134;66639919;Blue;Show host;Newhair;2011 Tata Safari;ReportFail.com.br;O+;136.8;62.2;"5' 4""";163;83a3e0d0-090e-4735-abb2-949d62cc22ed;-23.429254;-46.264734
474;male;Brazil;Mr.;Leonardo;F;Santos;Rua Comendador Francisco Lauletta 1264;Bragança Paulista;SP;São Paulo;12910-520;BR;Brazil;LeonardoFernandesSantos@superrito.com;Thaterhal;Iv2acahco1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36";(11) 4301-2838;55;Lima;5/22/1997;21;Gemini;Visa;4929937219197244;783;9/2020;581.909.797-10;1Z 831 289 54 1365 095 9;1370598222;95184979;Brown;Veterinary assistants and laboratory animal caretaker;Rogers Peet;2010 Audi TT;EthanolSupply.com.br;A+;128.7;58.5;"6' 0""";183;58fdb183-2ebf-49f7-9f7f-9496883c158e;-22.868054;-46.645750
475;male;Brazil;Mr.;Rafael;G;Sousa;Acesso para AABB 1237;Caratinga;MG;Minas Gerais;35305-022;BR;Brazil;RafaelGoncalvesSousa@armyspy.com;Formon1960;NahYaiyei8ies;"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(33) 6673-2509;55;Alves;3/24/1960;58;Aries;MasterCard;5314830664410966;842;4/2022;186.656.082-49;1Z 1E5 789 48 9907 890 5;8304994287;48728343;Green;Human resources trainer;Music Den;2012 Renault Duster;ServiceTaxis.com.br;O+;224.8;102.2;"5' 10""";179;604e1909-b81a-4c63-9930-0afa1dfe8e06;-19.725617;-42.137122
476;male;Brazil;Mr.;Leonardo;S;Martins;Alameda Canabrava 137;Caucaia;CE;Ceará;61652-550;BR;Brazil;LeonardoSousaMartins@fleckens.hu;Bobglen;hae8vaiweK;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15";(85) 7445-9712;55;Lima;4/25/1967;51;Taurus;Visa;4916130250007283;350;4/2020;981.974.036-35;1Z 813 347 64 4555 705 2;2044998928;89468565;Blue;Electrical and electronics repairer;Liberal;1994 Volkswagen New Beetle;ConventionDestinations.com.br;B+;251.2;114.2;"5' 7""";170;9d27de9e-82e6-4174-8e8e-73b89099cc28;-3.832479;-38.878451
477;female;Brazil;Mrs.;Raissa;G;Fernandes;Rua Anápolis 573;Foz do Iguaçu;PR;Paraná;85869-410;BR;Brazil;RaissaGomesFernandes@dayrep.com;Grathe;eijux6Phei;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36";(45) 5958-4245;55;Pinto;4/28/1987;31;Taurus;Visa;4539176491669800;168;9/2022;542.998.798-05;1Z 767 F89 24 5268 338 6;1413456085;65183360;Purple;Chemical equipment operator;Buttrey Food & Drug;2006 Buick LaCrosse;AnywhereBookmarks.com.br;A+;185.0;84.1;"5' 4""";162;a02e3935-3c24-490b-9a30-3ad734c056a3;-25.500258;-54.391894
478;male;Brazil;Mr.;Lucas;S;Martins;Alameda E-Sete 1095;Tucuruí;PA;Pará;68459-160;BR;Brazil;LucasSilvaMartins@jourrapide.com;Broffely;Yai5jaiv2;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(94) 6421-9637;55;Araujo;9/5/1986;31;Virgo;MasterCard;5134995761974012;399;11/2021;423.250.473-77;1Z 184 348 61 4671 818 2;5228501507;37336792;Blue;First mate;Pomeroy's;1999 Mercury Cougar;TripIndustry.com.br;B+;213.6;97.1;"5' 7""";169;9913205e-7b8f-4448-b984-4c547ac6e186;-3.760599;-49.931744
479;male;Brazil;Mr.;Gustavo;M;Santos;Rua Um 1890;Ribeirão das Neves;MG;Minas Gerais;33825-440;BR;Brazil;GustavoMeloSantos@einrot.com;Accust;oovaeLi9;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36";(31) 7654-2838;55;Castro;7/2/1970;48;Cancer;Visa;4539692722989247;377;2/2019;283.764.496-05;1Z 894 352 65 0446 328 1;5579644828;04230653;Blue;Prosthetics technician;Edge Yard Service;2006 Daihatsu Charade;MaterialClub.com.br;O+;172.5;78.4;"5' 11""";181;8392d007-d0b7-4b61-ad8c-973cf23bb875;-19.824177;-44.119711
480;female;Brazil;Ms.;Livia;G;Melo;Rua Dois 1116;Campos dos Goytacazes;RJ;Rio de Janeiro;28055-055;BR;Brazil;LiviaGomesMelo@cuvox.de;Thight;iequ9caeC2;"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0";(22) 8939-2255;55;Almeida;7/16/1987;31;Cancer;MasterCard;5351059470934654;362;6/2021;400.237.701-63;1Z 601 838 02 9203 762 9;5667464877;97257002;Purple;Assistant cook;University Stereo;2011 Suzuki Splash;HolisticAid.com.br;A+;219.1;99.6;"5' 5""";164;3b6e9a8c-a571-4a31-9cc1-d0141a4e7274;-21.704357;-41.454482
481;male;Brazil;Mr.;Felipe;C;Pinto;Rua Emílio Nardin 1447;Itatiba;SP;São Paulo;13252-451;BR;Brazil;FelipeCunhaPinto@dayrep.com;Camelf;fie2fouT2;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(11) 7683-8580;55;Rocha;8/18/1952;66;Leo;Visa;4539405672103747;174;6/2021;840.510.071-70;1Z 048 499 74 6177 368 0;8201030604;80859208;Blue;Bibliographer;Robinson Furniture;2001 Mercedes-Benz E;FlowerConference.com.br;A+;204.4;92.9;"6' 0""";183;d4c205e7-05fc-412a-a71d-878bd5b3b24b;-22.991460;-46.886968
482;male;Brazil;Mr.;Kaua;C;Oliveira;Rua 1 118;Fortaleza;CE;Ceará;60876-310;BR;Brazil;KauaCostaOliveira@dayrep.com;Gromentiout;EeJohSh8ai;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(85) 8911-4682;55;Dias;9/15/1947;70;Virgo;MasterCard;5325679442773261;806;7/2022;153.357.974-10;1Z 011 533 35 6061 204 3;0228779395;13783950;Blue;Job estimator;Del Farm;2004 Ford Expedition;HardcoreFan.com.br;O+;158.6;72.1;"5' 8""";172;1fa887f8-58b3-437b-b2bd-6814996b2f21;-3.672946;-38.532262
483;female;Brazil;Mrs.;Gabrielly;R;Melo;Estrada Inconha 1574;Teresópolis;RJ;Rio de Janeiro;25973-380;BR;Brazil;GabriellyRochaMelo@superrito.com;Gocielince;tisah1Pe;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(21) 8975-7443;55;Fernandes;4/8/1973;45;Aries;Visa;4716981162273393;717;10/2022;433.817.776-45;1Z 973 5Y5 13 7504 565 2;6724590132;82180839;Purple;Training specialist;Harmony House;1994 Donkervoort S8;DeluxeShows.com.br;B+;158.6;72.1;"5' 7""";170;5cc6b78f-bab7-4edf-8e28-d1926ff22ce2;-22.378525;-42.816716
484;female;Brazil;Mrs.;Anna;G;Araujo;Rua da Sé 409;Belo Horizonte;MG;Minas Gerais;30692-520;BR;Brazil;AnnaGomesAraujo@cuvox.de;Haray1965;eoy8eeF1;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(31) 4950-4985;55;Rocha;5/23/1965;53;Gemini;Visa;4539295442589386;781;2/2020;837.210.158-27;1Z 568 813 35 6419 154 8;4512799070;46963591;Blue;Embalmer;William Wanamaker & Sons;2014 BMW 6 Series;CardMarketers.com.br;O+;200.6;91.2;"5' 5""";166;b9107d33-a601-4320-88ef-44f9524a09d6;-19.943138;-43.902370
485;female;Brazil;Mrs.;Leonor;B;Alves;Rua Vereador Manoel Coringa 157;Natal;RN;Rio Grande do Norte;59090-190;BR;Brazil;LeonorBarbosaAlves@einrot.com;Thile1979;TheQuoh6Oh;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15";(84) 9858-5732;55;Gomes;4/28/1979;39;Taurus;Visa;4556027617608560;725;3/2021;720.852.729-67;1Z 475 Y46 00 5392 029 2;3951249197;33121372;Red;Guidance counselor;Quest Technology Service;1997 Ford Scorpio;ToolBrush.com.br;A+;158.6;72.1;"5' 8""";172;a33c4762-ae96-4ccb-b7c9-47935480d026;-5.758147;-35.266991
486;female;Brazil;Ms.;Luiza;D;Goncalves;Rua Virgolândia 192;Belo Horizonte;MG;Minas Gerais;30460-140;BR;Brazil;LuizaDiasGoncalves@gustr.com;Alaing;sieRoh6oh;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(31) 7609-2832;55;Castro;1/15/2002;16;Capricorn;MasterCard;5165490735059555;416;12/2019;791.303.297-95;1Z 731 509 83 6420 276 9;4041379983;43988552;Blue;Window clerk;Four Leaf Clover;1993 Fiat Vivace;SuperMetrics.com.br;A+;116.4;52.9;"5' 4""";162;421f2f04-d93e-49a0-8330-543078e6050a;-19.802260;-43.914521
487;male;Brazil;Mr.;Luís;S;Ferreira;Avenida Francisco Fernandes de Oliveira 123;Santana de Parnaíba;SP;São Paulo;06528-305;BR;Brazil;LuisSantosFerreira@einrot.com;Lationd;ouKi2Yae8Y;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(11) 5786-3645;55;Santos;12/3/1960;57;Sagittarius;MasterCard;5264469297152768;310;10/2019;164.659.141-07;1Z 447 836 19 2744 055 8;0831074835;23784224;Blue;Wealth manager;Red Fox Tavern;2001 Seat Arosa;DialMall.com.br;O+;152.9;69.5;"5' 7""";171;683200c9-96df-406b-941b-4421b18b0fbb;-23.484144;-46.820979
488;female;Brazil;Mrs.;Leonor;A;Dias;Estrada Marechal Mallet 108;Rio de Janeiro;RJ;Rio de Janeiro;21745-092;BR;Brazil;LeonorAlvesDias@jourrapide.com;Athationd50;Theb9uongoa;"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(21) 3381-9239;55;Barros;2/3/1950;68;Aquarius;MasterCard;5187673079119747;907;6/2019;313.978.971-80;1Z 9E9 25A 13 8644 141 4;1666922052;78548284;Black;Automotive glass installer;Indiewealth;2008 Land Rover LR2;VarietySites.com.br;O+;146.5;66.6;"5' 3""";161;e78820b2-59d5-4177-a156-16e21117827e;-22.849293;-43.394106
489;male;Brazil;Mr.;João;C;Rocha;Rua Ângelo Cal 1565;São José do Rio Preto;SP;São Paulo;15093-110;BR;Brazil;JoaoCastroRocha@teleworm.us;Wonst1972;Ue1eeng0Ie;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(17) 2942-4203;55;Azevedo;3/16/1972;46;Pisces;MasterCard;5106547047073855;429;11/2022;508.487.531-86;1Z 47F 512 74 9313 945 4;9479112061;00733786;Blue;Project control specialist;Affinity Investment Group;2006 BMW 325;BonusSpins.com.br;O+;208.3;94.7;"6' 1""";186;f6b0af44-8ff3-4c90-b78f-e7e4f52b20c4;-20.710552;-49.324061
490;female;Brazil;Ms.;Alice;A;Dias;Rua Dois 945;Rio de Janeiro;RJ;Rio de Janeiro;23547-020;BR;Brazil;AliceAraujoDias@armyspy.com;Lient1970;zie5Zei5Quah;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36;(21) 6290-7326;55;Melo;3/28/1970;48;Aries;Visa;4485479779911421;203;10/2023;741.964.278-80;1Z 035 77E 32 0584 278 2;6764297070;63225843;Blue;Homemaker;Envirotecture Design Service;2006 Buick Rainier;PingPongTour.com.br;O+;174.9;79.5;"5' 6""";167;dadd57c6-1d3b-4e95-a527-c676f54e25bc;-22.926336;-43.377345
491;male;Brazil;Mr.;Paulo;R;Barbosa;Rua Engenho do Norte 1312;Belo Horizonte;MG;Minas Gerais;31320-430;BR;Brazil;PauloRodriguesBarbosa@dayrep.com;Shours70;Ohquahg5o;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36";(31) 8466-2958;55;Cardoso;6/26/1970;48;Cancer;Visa;4539759015943486;479;5/2019;876.394.584-39;1Z 553 485 09 0608 810 1;5043798317;13618716;Blue;Compensation and benefits technician;Rivera Property Maintenance;2000 TVR Tuscan Speed Six;HandballMagazine.com.br;O+;152.9;69.5;"5' 8""";173;c6eb26bc-6c02-4413-8a8b-4b3e79e3977f;-19.973793;-43.893027
492;male;Brazil;Mr.;Samuel;R;Cardoso;Rua Arco Íris 1182;Criciúma;SC;Santa Catarina;88813-584;BR;Brazil;SamuelRochaCardoso@dayrep.com;Dowerturs;eBoh2poo;"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(48) 5595-5304;55;Gomes;9/19/1953;64;Virgo;Visa;4485214001145922;644;6/2020;123.314.409-05;1Z 786 982 16 8464 147 2;7858594586;11782795;Blue;Airline pilots;Quality Realty Service;2010 Hyundai Sonata;VirginiaBeachWeb.com.br;A+;226.4;102.9;"5' 6""";167;44277ec2-656b-458f-b0e5-b344826e788e;-28.789542;-49.408366
493;male;Brazil;Mr.;Davi;A;Carvalho;Rua Marcelo Gentil Porto 1512;Fortaleza;CE;Ceará;60813-550;BR;Brazil;DaviAraujoCarvalho@armyspy.com;Bappre;PhohJeeT6Do;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(85) 5749-5847;55;Pereira;4/5/1956;62;Aries;MasterCard;5229612927267027;699;8/2022;552.920.191-19;1Z 39A 793 48 2227 122 1;0243922751;57575910;Blue;Tumor registrar;Carl Durfees;2007 SsangYong Chairman H;VancouverResidential.com.br;B+;211.4;96.1;"5' 6""";167;659f205b-4adb-4b90-9881-3d1f17fb7ff1;-3.693774;-38.571574
494;female;Brazil;Mrs.;Nicole;A;Pereira;Rua Maria Bovo Marochio 1374;Presidente Prudente;SP;São Paulo;19023-695;BR;Brazil;NicoleAzevedoPereira@teleworm.us;Minsingthe;toYiew0bax;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15";(18) 9614-7774;55;Gomes;2/18/1984;34;Aquarius;MasterCard;5464002651371589;396;4/2021;980.216.529-85;1Z 2A4 E66 77 5765 239 8;9785038903;87206882;Red;Older worker specialist;Source Club;1994 Vauxhall Tigra;AirlineFunds.com.br;O-;163.5;74.3;"5' 5""";166;19416145-6fc0-401d-b8ba-9f9738bb6eb4;-22.013554;-51.304555
495;male;Brazil;Mr.;Rafael;B;Cardoso;Rua Quatro 644;Sorocaba;SP;São Paulo;18071-359;BR;Brazil;RafaelBarbosaCardoso@cuvox.de;Twours;Se6chohBei;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(15) 6658-5005;55;Sousa;1/22/1962;56;Aquarius;MasterCard;5167828669075923;899;11/2021;139.814.581-50;1Z 31E 09V 54 0066 166 1;2159191831;67088846;Blue;Legal assistant;Liberty Wealth Planner;2006 Nissan M;VocalAid.com.br;O+;176.4;80.2;"6' 2""";187;d87a3904-bfc5-4a78-bc6b-6d39bf029ba6;-23.406409;-47.530019
